user_id,city,city_tier,signup_date,loyalty_score
U00830,Mumbai,Tier-1,2025-05-20 07:57:28.442555,21
U00831,Mumbai,Tier-1,2023-11-01 07:57:28.442559,26
U00832,Chennai,Tier-1,2024-10-14 07:57:28.442563,57
U00833,Delhi,Tier-1,2025-02-27 07:57:28.442567,93
U00834,Chennai,Tier-1,2025-04-26 07:57:28.442571,35
U00835,Bangalore,Tier-1,2024-02-10 07:57:28.442575,92
U00836,Mumbai,Tier-1,2024-12-08 07:57:28.442580,21
U00837,Jaipur,Tier-2,2024-03-31 07:57:28.442583,30
U00838,Lucknow,Tier-2,2025-03-29 07:57:28.442587,51
U00839,Lucknow,Tier-2,2023-08-26 07:57:28.442591,70
U00840,Chennai,Tier-1,2024-03-26 07:57:28.442595,67
U00841,Chennai,Tier-1,2024-10-26 07:57:28.442599,63
U00842,Jaipur,Tier-2,2024-12-09 07:57:28.442602,43
U00843,Mumbai,Tier-1,2023-10-05 07:57:28.442605,16
U00844,Delhi,Tier-1,2023-10-29 07:57:28.442607,44
U00845,Bangalore,Tier-1,2023-10-06 07:57:28.442609,24
U00846,Lucknow,Tier-2,2024-10-25 07:57:28.442612,74
U00847,Bangalore,Tier-1,2023-07-28 07:57:28.442614,99
U00848,Delhi,Tier-1,2024-03-25 07:57:28.442616,34
U00849,Chennai,Tier-1,2024-11-18 07:57:28.442619,68
U00850,Lucknow,Tier-2,2024-08-18 07:57:28.442621,88
U00851,Bangalore,Tier-1,2023-07-31 07:57:28.442623,95
U00852,Chennai,Tier-1,2024-02-04 07:57:28.442626,15
U00853,Delhi,Tier-1,2025-04-05 07:57:28.442628,61
U00854,Bangalore,Tier-1,2024-03-19 07:57:28.442630,88
U00855,Mumbai,Tier-1,2023-08-12 07:57:28.442633,97
U00856,Chennai,Tier-1,2024-12-07 07:57:28.442635,30
U00857,Delhi,Tier-1,2025-01-11 07:57:28.442637,80
U00858,Bangalore,Tier-1,2024-10-30 07:57:28.442640,41
U00859,Mumbai,Tier-1,2025-04-02 07:57:28.442642,62
U00860,Mumbai,Tier-1,2025-03-09 07:57:28.442645,68
U00861,Delhi,Tier-1,2024-09-23 07:57:28.442647,78
U00862,Jaipur,Tier-2,2023-10-09 07:57:28.442652,71
U00863,Lucknow,Tier-2,2024-08-16 07:57:28.442654,13
U00864,Delhi,Tier-1,2025-05-27 07:57:28.442657,95
U00865,Mumbai,Tier-1,2024-11-17 07:57:28.442659,27
U00866,Mumbai,Tier-1,2025-06-03 07:57:28.442661,90
U00867,Delhi,Tier-1,2024-10-11 07:57:28.442663,65
U00868,Jaipur,Tier-2,2024-05-18 07:57:28.442666,33
U00869,Lucknow,Tier-2,2023-09-03 07:57:28.442668,75
U00870,Bangalore,Tier-1,2025-03-06 07:57:28.442671,22
U00871,Delhi,Tier-1,2025-01-16 07:57:28.442673,71
U00872,Lucknow,Tier-2,2024-08-09 07:57:28.442675,63
U00873,Lucknow,Tier-2,2024-10-07 07:57:28.442677,24
U00874,Chennai,Tier-1,2024-04-09 07:57:28.442680,78
U00875,Mumbai,Tier-1,2023-08-31 07:57:28.442684,12
U00876,Bangalore,Tier-1,2025-03-17 07:57:28.442688,46
U00877,Delhi,Tier-1,2024-02-14 07:57:28.442692,46
U00878,Mumbai,Tier-1,2024-05-19 07:57:28.442696,12
U00879,Chennai,Tier-1,2023-08-30 07:57:28.442700,72
U00880,Chennai,Tier-1,2024-05-15 07:57:28.442704,44
U00881,Mumbai,Tier-1,2024-02-04 07:57:28.442708,61
U00882,Jaipur,Tier-2,2023-08-04 07:57:28.442712,96
U00883,Lucknow,Tier-2,2023-08-03 07:57:28.442716,37
U00884,Delhi,Tier-1,2024-02-26 07:57:28.442719,27
U00885,Delhi,Tier-1,2025-02-20 07:57:28.442721,45
U00886,Delhi,Tier-1,2025-01-15 07:57:28.442723,42
U00887,Mumbai,Tier-1,2023-12-27 07:57:28.442726,73
U00888,Jaipur,Tier-2,2023-07-23 07:57:28.442728,35
U00889,Bangalore,Tier-1,2024-10-27 07:57:28.442730,57
U00890,Chennai,Tier-1,2025-05-24 07:57:28.442733,49
U00891,Mumbai,Tier-1,2024-12-22 07:57:28.442736,26
U00892,Bangalore,Tier-1,2023-11-28 07:57:28.442738,49
U00893,Chennai,Tier-1,2023-10-07 07:57:28.442740,16
U00894,Chennai,Tier-1,2023-08-03 07:57:28.442743,66
U00895,Jaipur,Tier-2,2023-11-03 07:57:28.442745,17
U00896,Lucknow,Tier-2,2025-06-06 07:57:28.442748,65
U00897,Delhi,Tier-1,2023-09-24 07:57:28.442752,40
U00898,Bangalore,Tier-1,2024-07-16 07:57:28.442756,68
U00899,Mumbai,Tier-1,2023-09-24 07:57:28.442760,67
U00900,Bangalore,Tier-1,2024-06-25 07:57:28.442766,21
U00901,Lucknow,Tier-2,2024-03-04 07:57:28.442770,57
U00902,Delhi,Tier-1,2024-06-03 07:57:28.442772,40
U00903,Bangalore,Tier-1,2024-05-14 07:57:28.442774,92
U00904,Lucknow,Tier-2,2025-04-12 07:57:28.442777,72
U00905,Mumbai,Tier-1,2023-08-17 07:57:28.442779,83
U00906,Jaipur,Tier-2,2024-04-14 07:57:28.442781,48
U00907,Chennai,Tier-1,2025-01-17 07:57:28.442784,85
U00908,Mumbai,Tier-1,2024-07-28 07:57:28.442786,29
U00909,Delhi,Tier-1,2024-10-02 07:57:28.442788,57
U00910,Chennai,Tier-1,2024-07-08 07:57:28.442790,80
U00911,Mumbai,Tier-1,2024-11-28 07:57:28.442793,63
U00912,Mumbai,Tier-1,2024-04-14 07:57:28.442795,87
U00913,Mumbai,Tier-1,2025-04-14 07:57:28.442798,84
U00914,Mumbai,Tier-1,2024-02-20 07:57:28.442802,80
U00915,Chennai,Tier-1,2024-09-25 07:57:28.442806,38
U00916,Delhi,Tier-1,2024-11-14 07:57:28.442810,83
U00917,Lucknow,Tier-2,2023-08-29 07:57:28.442814,82
U00918,Bangalore,Tier-1,2023-11-15 07:57:28.442819,57
U00919,Jaipur,Tier-2,2024-03-25 07:57:28.442821,83
U00920,Bangalore,Tier-1,2024-06-12 07:57:28.442823,92
U00921,Bangalore,Tier-1,2024-03-14 07:57:28.442826,65
U00922,Jaipur,Tier-2,2024-08-28 07:57:28.442828,26
U00923,Chennai,Tier-1,2025-03-12 07:57:28.442830,18
U00924,Delhi,Tier-1,2025-04-02 07:57:28.442833,43
U00925,Jaipur,Tier-2,2024-11-17 07:57:28.442835,54
U00926,Delhi,Tier-1,2024-02-23 07:57:28.442837,97
U00927,Chennai,Tier-1,2024-08-02 07:57:28.442840,18
U00928,Bangalore,Tier-1,2025-05-01 07:57:28.442842,16
U00929,Delhi,Tier-1,2023-11-19 07:57:28.442845,25
U00930,Chennai,Tier-1,2024-10-24 07:57:28.442847,28
U00931,Chennai,Tier-1,2024-06-11 07:57:28.442849,15
U00932,Lucknow,Tier-2,2025-03-28 07:57:28.442852,20
U00933,Jaipur,Tier-2,2025-02-27 07:57:28.442854,85
U00934,Lucknow,Tier-2,2023-10-01 07:57:28.442856,70
U00935,Bangalore,Tier-1,2024-12-28 07:57:28.442859,51
U00936,Jaipur,Tier-2,2024-02-22 07:57:28.442861,22
U00937,Bangalore,Tier-1,2023-12-10 07:57:28.442863,21
U00938,Lucknow,Tier-2,2024-11-30 07:57:28.442865,94
U00939,Chennai,Tier-1,2024-07-15 07:57:28.442868,83
U00940,Bangalore,Tier-1,2024-02-09 07:57:28.442870,29
U00941,Jaipur,Tier-2,2024-10-04 07:57:28.442872,59
U00942,Jaipur,Tier-2,2024-01-30 07:57:28.442874,45
U00943,Bangalore,Tier-1,2023-07-11 07:57:28.442877,97
U00944,Jaipur,Tier-2,2023-12-05 07:57:28.442879,78
U00945,Chennai,Tier-1,2025-05-30 07:57:28.442881,46
U00946,Chennai,Tier-1,2024-05-10 07:57:28.442883,21
U00947,Jaipur,Tier-2,2025-06-05 07:57:28.442886,49
U00948,Bangalore,Tier-1,2025-03-12 07:57:28.442888,63
U00949,Lucknow,Tier-2,2024-03-27 07:57:28.442890,11
U00950,Jaipur,Tier-2,2023-07-15 07:57:28.442893,59
U00951,Jaipur,Tier-2,2023-09-21 07:57:28.442895,50
U00952,Jaipur,Tier-2,2023-07-10 07:57:28.442898,54
U00953,Jaipur,Tier-2,2024-02-15 07:57:28.442900,18
U00954,Bangalore,Tier-1,2023-09-17 07:57:28.442902,71
U00955,Lucknow,Tier-2,2024-11-24 07:57:28.442904,95
U00956,Lucknow,Tier-2,2024-03-11 07:57:28.442907,56
U00957,Delhi,Tier-1,2025-03-21 07:57:28.442909,14
U00958,Jaipur,Tier-2,2024-10-23 07:57:28.442911,85
U00959,Jaipur,Tier-2,2024-05-09 07:57:28.442914,10
U00960,Delhi,Tier-1,2023-09-17 07:57:28.442916,53
U00961,Lucknow,Tier-2,2024-01-20 07:57:28.442918,31
U00962,Mumbai,Tier-1,2024-03-20 07:57:28.442921,47
U00963,Chennai,Tier-1,2023-09-10 07:57:28.442925,28
U00964,Mumbai,Tier-1,2023-08-31 07:57:28.442929,89
U00965,Lucknow,Tier-2,2024-08-08 07:57:28.442933,40
U00966,Jaipur,Tier-2,2025-02-11 07:57:28.442937,76
U00967,Mumbai,Tier-1,2023-12-02 07:57:28.442940,96
U00968,Bangalore,Tier-1,2024-07-18 07:57:28.442944,51
U00969,Bangalore,Tier-1,2025-05-22 07:57:28.442948,91
U00970,Delhi,Tier-1,2025-03-14 07:57:28.442952,35
U00971,Lucknow,Tier-2,2023-08-26 07:57:28.442956,22
U00972,Lucknow,Tier-2,2024-10-28 07:57:28.442960,67
U00973,Mumbai,Tier-1,2024-04-27 07:57:28.442964,27
U00974,Jaipur,Tier-2,2023-11-29 07:57:28.442971,76
U00975,Lucknow,Tier-2,2023-10-17 07:57:28.442976,96
U00976,Mumbai,Tier-1,2025-02-04 07:57:28.442981,12
U00977,Mumbai,Tier-1,2023-09-28 07:57:28.442985,64
U00978,Chennai,Tier-1,2024-09-17 07:57:28.442989,98
U00979,Chennai,Tier-1,2024-10-27 07:57:28.442994,67
U00980,Lucknow,Tier-2,2024-12-23 07:57:28.442997,72
U00981,Mumbai,Tier-1,2024-03-27 07:57:28.443002,61
U00982,Delhi,Tier-1,2024-05-09 07:57:28.443006,98
U00983,Delhi,Tier-1,2023-11-16 07:57:28.443008,33
U00984,Chennai,Tier-1,2024-06-22 07:57:28.443011,81
U00985,Lucknow,Tier-2,2024-03-18 07:57:28.443013,18
U00986,Jaipur,Tier-2,2024-06-06 07:57:28.443015,46
U00987,Delhi,Tier-1,2024-04-11 07:57:28.443017,92
U00988,Delhi,Tier-1,2025-03-12 07:57:28.443020,62
U00989,Chennai,Tier-1,2023-10-15 07:57:28.443022,89
U00990,Chennai,Tier-1,2023-07-26 07:57:28.443024,33
U00991,Lucknow,Tier-2,2025-03-29 07:57:28.443026,30
U00992,Chennai,Tier-1,2024-05-29 07:57:28.443029,49
U00993,Bangalore,Tier-1,2025-01-22 07:57:28.443033,71
U00994,Mumbai,Tier-1,2023-07-15 07:57:28.443037,79
U00995,Delhi,Tier-1,2024-08-28 07:57:28.443041,78
U00996,Bangalore,Tier-1,2024-07-09 07:57:28.443045,23
U00997,Jaipur,Tier-2,2024-09-20 07:57:28.443049,51
U00998,Bangalore,Tier-1,2024-09-25 07:57:28.443053,59
U00999,Lucknow,Tier-2,2024-07-29 07:57:28.443058,70
U01000,Jaipur,Tier-2,2024-09-18 07:57:28.443062,13
U01001,Jaipur,Tier-2,2023-12-11 07:57:28.443066,81
U01002,Chennai,Tier-1,2023-12-22 07:57:28.443068,97
U01003,Bangalore,Tier-1,2023-09-22 07:57:28.443070,84
U01004,Lucknow,Tier-2,2024-12-26 07:57:28.443073,26
U01005,Delhi,Tier-1,2024-06-14 07:57:28.443075,94
U01006,Chennai,Tier-1,2024-04-14 07:57:28.443077,66
U01007,Bangalore,Tier-1,2024-05-08 07:57:28.443080,99
U01008,Delhi,Tier-1,2024-01-31 07:57:28.443082,57
U01009,Bangalore,Tier-1,2023-07-28 07:57:28.443084,53
U01010,Chennai,Tier-1,2025-02-27 07:57:28.443087,54
U01011,Delhi,Tier-1,2024-02-04 07:57:28.443089,89
U01012,Chennai,Tier-1,2023-10-07 07:57:28.443091,99
U01013,Bangalore,Tier-1,2025-03-11 07:57:28.443093,42
U01014,Jaipur,Tier-2,2025-02-06 07:57:28.443095,40
U01015,Mumbai,Tier-1,2025-03-01 07:57:28.443098,56
U01016,Jaipur,Tier-2,2023-11-16 07:57:28.443100,15
U01017,Chennai,Tier-1,2024-02-15 07:57:28.443102,81
U01018,Chennai,Tier-1,2024-06-07 07:57:28.443105,80
U01019,Chennai,Tier-1,2025-05-21 07:57:28.443107,43
U01020,Delhi,Tier-1,2025-04-12 07:57:28.443109,62
U01021,Lucknow,Tier-2,2024-03-31 07:57:28.443112,23
U01022,Chennai,Tier-1,2023-08-09 07:57:28.443114,25
U01023,Jaipur,Tier-2,2023-07-24 07:57:28.443116,52
U01024,Mumbai,Tier-1,2024-11-27 07:57:28.443119,82
U01025,Chennai,Tier-1,2023-09-08 07:57:28.443121,83
U01026,Chennai,Tier-1,2023-12-22 07:57:28.443123,90
U01027,Chennai,Tier-1,2023-11-13 07:57:28.443126,21
U01028,Delhi,Tier-1,2025-05-02 07:57:28.443128,79
U01029,Chennai,Tier-1,2024-12-26 07:57:28.443130,28
U01030,Jaipur,Tier-2,2024-07-17 07:57:28.443132,50
U01031,Bangalore,Tier-1,2025-05-18 07:57:28.443135,62
U01032,Lucknow,Tier-2,2024-08-05 07:57:28.443137,38
U01033,Chennai,Tier-1,2023-09-13 07:57:28.443139,79
U01034,Delhi,Tier-1,2023-09-12 07:57:28.443141,68
U01035,Jaipur,Tier-2,2024-02-16 07:57:28.443144,98
U01036,Chennai,Tier-1,2024-01-30 07:57:28.443146,73
U01037,Delhi,Tier-1,2025-05-06 07:57:28.443148,33
U01038,Bangalore,Tier-1,2025-05-06 07:57:28.443150,98
U01039,Mumbai,Tier-1,2025-01-26 07:57:28.443153,25
U01040,Chennai,Tier-1,2023-07-10 07:57:28.443156,61
U01041,Jaipur,Tier-2,2024-11-12 07:57:28.443158,89
U01042,Delhi,Tier-1,2025-01-28 07:57:28.443161,15
U01043,Delhi,Tier-1,2024-02-27 07:57:28.443163,46
U01044,Chennai,Tier-1,2024-08-05 07:57:28.443165,94
U01045,Delhi,Tier-1,2024-06-23 07:57:28.443167,13
U01046,Mumbai,Tier-1,2024-12-13 07:57:28.443170,47
U01047,Delhi,Tier-1,2023-07-31 07:57:28.443172,50
U01048,Lucknow,Tier-2,2023-08-02 07:57:28.443174,90
U01049,Lucknow,Tier-2,2024-02-25 07:57:28.443177,23
U01050,Delhi,Tier-1,2023-08-17 07:57:28.443179,80
U01051,Chennai,Tier-1,2023-10-05 07:57:28.443181,95
U01052,Lucknow,Tier-2,2023-11-05 07:57:28.443183,60
U01053,Jaipur,Tier-2,2023-09-02 07:57:28.443186,74
U01054,Lucknow,Tier-2,2023-10-29 07:57:28.443188,61
U01055,Delhi,Tier-1,2025-03-14 07:57:28.443191,39
U01056,Chennai,Tier-1,2024-05-18 07:57:28.443193,66
U01057,Bangalore,Tier-1,2023-09-29 07:57:28.443195,88
U01058,Chennai,Tier-1,2024-12-10 07:57:28.443198,91
U01059,Chennai,Tier-1,2024-04-21 07:57:28.443203,39
U01060,Chennai,Tier-1,2025-03-19 07:57:28.443208,51
U01061,Jaipur,Tier-2,2024-04-05 07:57:28.443211,20
U01062,Mumbai,Tier-1,2024-10-16 07:57:28.443215,36
U01063,Delhi,Tier-1,2023-12-20 07:57:28.443219,33
U01064,Mumbai,Tier-1,2024-04-02 07:57:28.443223,48
U01065,Bangalore,Tier-1,2025-01-22 07:57:28.443227,81
U01066,Mumbai,Tier-1,2024-11-10 07:57:28.443232,27
U01067,Delhi,Tier-1,2024-03-25 07:57:28.443236,86
U01068,Delhi,Tier-1,2024-08-31 07:57:28.443238,54
U01069,Bangalore,Tier-1,2025-05-07 07:57:28.443241,97
U01070,Delhi,Tier-1,2024-06-23 07:57:28.443243,96
U01071,Bangalore,Tier-1,2024-02-28 07:57:28.443245,21
U01072,Bangalore,Tier-1,2024-03-12 07:57:28.443247,58
U01073,Delhi,Tier-1,2024-12-03 07:57:28.443250,40
U01074,Lucknow,Tier-2,2023-08-03 07:57:28.443252,31
U01075,Bangalore,Tier-1,2023-12-15 07:57:28.443254,53
U01076,Delhi,Tier-1,2024-09-16 07:57:28.443257,73
U01077,Lucknow,Tier-2,2025-01-13 07:57:28.443259,86
U01078,Bangalore,Tier-1,2024-09-19 07:57:28.443261,34
U01079,Lucknow,Tier-2,2025-05-01 07:57:28.443263,60
U01080,Jaipur,Tier-2,2023-11-23 07:57:28.443265,16
U01081,Chennai,Tier-1,2024-01-12 07:57:28.443268,15
U01082,Jaipur,Tier-2,2023-09-23 07:57:28.443270,33
U01083,Lucknow,Tier-2,2023-11-16 07:57:28.443272,28
U01084,Bangalore,Tier-1,2024-09-01 07:57:28.443275,92
U01085,Delhi,Tier-1,2023-09-20 07:57:28.443278,18
U01086,Mumbai,Tier-1,2025-01-29 07:57:28.443281,45
U01087,Delhi,Tier-1,2025-04-24 07:57:28.443284,49
U01088,Mumbai,Tier-1,2023-08-30 07:57:28.443286,33
U01089,Mumbai,Tier-1,2025-03-10 07:57:28.443288,57
U01090,Bangalore,Tier-1,2024-07-19 07:57:28.443290,72
U01091,Lucknow,Tier-2,2024-10-08 07:57:28.443293,78
U01092,Delhi,Tier-1,2023-09-09 07:57:28.443295,62
U01093,Lucknow,Tier-2,2024-12-16 07:57:28.443297,63
U01094,Jaipur,Tier-2,2024-11-03 07:57:28.443300,51
U01095,Bangalore,Tier-1,2024-08-28 07:57:28.443302,54
U01096,Bangalore,Tier-1,2025-01-12 07:57:28.443305,99
U01097,Jaipur,Tier-2,2024-08-22 07:57:28.443307,23
U01098,Delhi,Tier-1,2023-08-24 07:57:28.443309,38
U01099,Chennai,Tier-1,2025-04-07 07:57:28.443311,15
U01100,Jaipur,Tier-2,2023-09-13 07:57:28.443314,16
U01101,Delhi,Tier-1,2024-05-12 07:57:28.443318,46
U01102,Mumbai,Tier-1,2024-12-15 07:57:28.443322,62
U01103,Bangalore,Tier-1,2024-11-07 07:57:28.443326,27
U01104,Delhi,Tier-1,2025-03-20 07:57:28.443330,96
U01105,Lucknow,Tier-2,2024-02-23 07:57:28.443333,47
U01106,Lucknow,Tier-2,2024-10-02 07:57:28.443337,68
U01107,Bangalore,Tier-1,2024-11-02 07:57:28.443341,10
U01108,Jaipur,Tier-2,2024-12-01 07:57:28.443343,77
U01109,Chennai,Tier-1,2024-08-23 07:57:28.443346,53
U01110,Jaipur,Tier-2,2024-11-29 07:57:28.443348,56
U01111,Delhi,Tier-1,2024-07-15 07:57:28.443350,44
U01112,Jaipur,Tier-2,2024-04-16 07:57:28.443352,96
U01113,Bangalore,Tier-1,2024-12-16 07:57:28.443355,69
U01114,Delhi,Tier-1,2024-01-02 07:57:28.443357,99
U01115,Mumbai,Tier-1,2023-12-31 07:57:28.443359,61
U01116,Jaipur,Tier-2,2023-11-25 07:57:28.443362,17
U01117,Jaipur,Tier-2,2024-04-26 07:57:28.443364,89
U01118,Chennai,Tier-1,2025-01-16 07:57:28.443366,50
U01119,Delhi,Tier-1,2024-03-01 07:57:28.443368,12
U01120,Lucknow,Tier-2,2023-11-02 07:57:28.443371,78
U01121,Jaipur,Tier-2,2023-11-20 07:57:28.443373,93
U01122,Bangalore,Tier-1,2023-11-07 07:57:28.443375,23
U01123,Jaipur,Tier-2,2025-02-26 07:57:28.443378,35
U01124,Chennai,Tier-1,2024-03-28 07:57:28.443381,79
U01125,Mumbai,Tier-1,2025-03-08 07:57:28.443383,67
U01126,Chennai,Tier-1,2024-11-25 07:57:28.443385,49
U01127,Jaipur,Tier-2,2024-08-03 07:57:28.443388,60
U01128,Lucknow,Tier-2,2024-04-14 07:57:28.443390,14
U01129,Jaipur,Tier-2,2025-02-19 07:57:28.443392,86
U01130,Delhi,Tier-1,2025-06-03 07:57:28.443394,41
U01131,Jaipur,Tier-2,2023-08-02 07:57:28.443397,89
U01132,Lucknow,Tier-2,2024-07-25 07:57:28.443399,10
U01133,Delhi,Tier-1,2024-02-29 07:57:28.443401,86
U01134,Bangalore,Tier-1,2024-02-29 07:57:28.443403,63
U01135,Delhi,Tier-1,2023-11-22 07:57:28.443406,20
U01136,Chennai,Tier-1,2023-12-10 07:57:28.443408,62
U01137,Mumbai,Tier-1,2024-05-09 07:57:28.443410,17
U01138,Chennai,Tier-1,2024-06-07 07:57:28.443413,34
U01139,Delhi,Tier-1,2024-07-17 07:57:28.443415,49
U01140,Bangalore,Tier-1,2023-12-21 07:57:28.443417,41
U01141,Jaipur,Tier-2,2023-10-13 07:57:28.443420,97
U01142,Delhi,Tier-1,2024-04-30 07:57:28.443422,37
U01143,Chennai,Tier-1,2025-04-25 07:57:28.443424,87
U01144,Delhi,Tier-1,2024-03-31 07:57:28.443427,12
U01145,Delhi,Tier-1,2023-10-12 07:57:28.443429,93
U01146,Delhi,Tier-1,2024-05-23 07:57:28.443431,88
U01147,Bangalore,Tier-1,2024-07-26 07:57:28.443434,71
U01148,Lucknow,Tier-2,2024-11-23 07:57:28.443436,36
U01149,Lucknow,Tier-2,2024-04-16 07:57:28.443438,54
U01150,Delhi,Tier-1,2024-02-18 07:57:28.443440,34
U01151,Bangalore,Tier-1,2024-08-31 07:57:28.443443,70
U01152,Bangalore,Tier-1,2025-01-01 07:57:28.443445,53
U01153,Delhi,Tier-1,2024-06-16 07:57:28.443447,55
U01154,Chennai,Tier-1,2025-01-04 07:57:28.443449,23
U01155,Chennai,Tier-1,2025-04-19 07:57:28.443452,17
U01156,Mumbai,Tier-1,2025-01-13 07:57:28.443454,57
U01157,Delhi,Tier-1,2024-12-27 07:57:28.443457,23
U01158,Mumbai,Tier-1,2024-09-14 07:57:28.443459,74
U01159,Chennai,Tier-1,2025-01-22 07:57:28.443462,89
U01160,Chennai,Tier-1,2025-01-03 07:57:28.443464,91
U01161,Delhi,Tier-1,2024-02-26 07:57:28.443466,16
U01162,Mumbai,Tier-1,2024-03-30 07:57:28.443470,88
U01163,Mumbai,Tier-1,2025-02-24 07:57:28.443475,97
U01164,Delhi,Tier-1,2025-01-26 07:57:28.443479,58
U01165,Mumbai,Tier-1,2024-11-09 07:57:28.443483,64
U01166,Jaipur,Tier-2,2024-03-20 07:57:28.443487,22
U01167,Chennai,Tier-1,2025-03-05 07:57:28.443491,82
U01168,Lucknow,Tier-2,2024-04-08 07:57:28.443495,65
U01169,Bangalore,Tier-1,2025-01-16 07:57:28.443499,65
U01170,Mumbai,Tier-1,2024-08-10 07:57:28.443503,24
U01171,Mumbai,Tier-1,2023-08-08 07:57:28.443506,66
U01172,Bangalore,Tier-1,2023-08-07 07:57:28.443511,67
U01173,Mumbai,Tier-1,2024-11-19 07:57:28.443515,44
U01174,Bangalore,Tier-1,2024-08-19 07:57:28.443519,97
U01175,Delhi,Tier-1,2024-12-30 07:57:28.443521,25
U01176,Jaipur,Tier-2,2024-04-24 07:57:28.443524,17
U01177,Jaipur,Tier-2,2024-12-10 07:57:28.443526,96
U01178,Chennai,Tier-1,2024-02-17 07:57:28.443528,54
U01179,Lucknow,Tier-2,2024-07-09 07:57:28.443531,49
U01180,Mumbai,Tier-1,2024-06-04 07:57:28.443533,63
U01181,Lucknow,Tier-2,2024-08-17 07:57:28.443535,23
U01182,Delhi,Tier-1,2025-05-15 07:57:28.443537,68
U01183,Jaipur,Tier-2,2023-08-07 07:57:28.443540,62
U01184,Delhi,Tier-1,2024-03-28 07:57:28.443545,36
U01185,Delhi,Tier-1,2024-01-29 07:57:28.443549,56
U01186,Mumbai,Tier-1,2024-10-02 07:57:28.443552,89
U01187,Delhi,Tier-1,2024-12-30 07:57:28.443556,15
U01188,Jaipur,Tier-2,2024-12-24 07:57:28.443560,64
U01189,Lucknow,Tier-2,2025-02-11 07:57:28.443564,53
U01190,Jaipur,Tier-2,2024-01-24 07:57:28.443568,27
U01191,Mumbai,Tier-1,2024-03-30 07:57:28.443573,25
U01192,Jaipur,Tier-2,2025-04-21 07:57:28.443577,21
U01193,Bangalore,Tier-1,2024-03-03 07:57:28.443581,29
U01194,Lucknow,Tier-2,2024-05-27 07:57:28.443585,54
U01195,Bangalore,Tier-1,2024-06-20 07:57:28.443588,73
U01196,Bangalore,Tier-1,2025-01-14 07:57:28.443590,68
U01197,Chennai,Tier-1,2025-04-11 07:57:28.443593,99
U01198,Mumbai,Tier-1,2024-05-31 07:57:28.443595,31
U01199,Delhi,Tier-1,2024-08-15 07:57:28.443597,56
U01200,Bangalore,Tier-1,2023-08-08 07:57:28.443600,38
U01201,Jaipur,Tier-2,2025-03-30 07:57:28.443602,95
U01202,Delhi,Tier-1,2025-04-06 07:57:28.443604,54
U01203,Jaipur,Tier-2,2024-09-22 07:57:28.443607,86
U01204,Jaipur,Tier-2,2025-02-28 07:57:28.443610,18
U01205,Delhi,Tier-1,2023-11-08 07:57:28.443612,33
U01206,Delhi,Tier-1,2024-02-01 07:57:28.443614,24
U01207,Jaipur,Tier-2,2025-02-27 07:57:28.443617,45
U01208,Mumbai,Tier-1,2024-02-16 07:57:28.443619,22
U01209,Lucknow,Tier-2,2024-12-26 07:57:28.443622,53
U01210,Chennai,Tier-1,2024-11-29 07:57:28.443624,80
U01211,Lucknow,Tier-2,2024-07-26 07:57:28.443626,81
U01212,Mumbai,Tier-1,2024-04-28 07:57:28.443628,87
U01213,Chennai,Tier-1,2025-02-06 07:57:28.443631,85
U01214,Delhi,Tier-1,2024-06-06 07:57:28.443633,45
U01215,Chennai,Tier-1,2024-06-25 07:57:28.443635,70
U01216,Jaipur,Tier-2,2023-10-28 07:57:28.443638,90
U01217,Lucknow,Tier-2,2024-04-09 07:57:28.443640,49
U01218,Chennai,Tier-1,2024-07-04 07:57:28.443642,36
U01219,Jaipur,Tier-2,2024-02-10 07:57:28.443645,10
U01220,Mumbai,Tier-1,2024-05-29 07:57:28.443647,43
U01221,Chennai,Tier-1,2024-12-10 07:57:28.443649,77
U01222,Jaipur,Tier-2,2023-08-05 07:57:28.443653,97
U01223,Mumbai,Tier-1,2025-04-04 07:57:28.443657,30
U01224,Delhi,Tier-1,2024-10-10 07:57:28.443661,42
U01225,Mumbai,Tier-1,2023-10-14 07:57:28.443665,16
U01226,Mumbai,Tier-1,2025-06-03 07:57:28.443669,74
U01227,Lucknow,Tier-2,2025-03-07 07:57:28.443673,12
U01228,Jaipur,Tier-2,2023-10-31 07:57:28.443677,60
U01229,Chennai,Tier-1,2024-07-27 07:57:28.443681,88
U01230,Lucknow,Tier-2,2024-11-04 07:57:28.443685,63
U01231,Bangalore,Tier-1,2024-06-07 07:57:28.443689,89
U01232,Mumbai,Tier-1,2024-01-12 07:57:28.443693,83
U01233,Bangalore,Tier-1,2024-12-05 07:57:28.443696,68
U01234,Lucknow,Tier-2,2024-10-31 07:57:28.443699,15
U01235,Jaipur,Tier-2,2023-08-09 07:57:28.443701,38
U01236,Lucknow,Tier-2,2024-07-06 07:57:28.443704,26
U01237,Jaipur,Tier-2,2024-08-21 07:57:28.443706,69
U01238,Jaipur,Tier-2,2025-01-10 07:57:28.443708,31
U01239,Delhi,Tier-1,2024-02-28 07:57:28.443710,33
U01240,Mumbai,Tier-1,2024-05-13 07:57:28.443712,90
U01241,Lucknow,Tier-2,2024-02-03 07:57:28.443715,94
U01242,Jaipur,Tier-2,2024-05-23 07:57:28.443717,60
U01243,Lucknow,Tier-2,2023-07-22 07:57:28.443720,59
U01244,Lucknow,Tier-2,2024-05-16 07:57:28.443722,20
